Timestamp,IR Presence (Lane 1-4),Vehicle Count,Avg Speed (km/h),Vehicle Types Detected,Vehicle Density (%),Saturation Flow Rate(veh/hr/lane),"Volume to
 Saturation Lane Traffic ratio(%)",FreeFlowSpeed (km/h),TSR,VLSR,Speed Factor,CI,Congestion Level,traffic_reduction_pct,congestionStatus
10:25:00,"[0, 1, 1, 0]",58,21.1,"88 Cars, 61 Cars",83,1800,0.805555556,50,0.578,0.008055556,0.422,0.450822222,Very High,57.8,Medium
10:26:00,"[0, 0, 1, 1]",139,38.3,"44 Trucks, 84 Cars, 60 Trucks, 15 Trucks",60,1800,1.930555556,50,0.234,0.019305556,0.766,0.294522222,Moderate,23.4,Low
10:27:00,"[1, 0, 0, 0]",144,35.1,"34 Fire Extinguisher, 83 Trucks, 72 Patrol",56,1800,2,50,0.298,0.02,0.702,0.2916,Moderate,29.8,Low
10:28:00,"[0, 1, 1, 0]",164,21.5,"89 Vans, 39 Ambulance, 63 Trucks",80,1800,2.277777778,50,0.57,0.022777778,0.43,0.443111111,Very High,57,Medium
10:29:00,"[0, 0, 0, 0]",199,28.4,"26 Ambulance, 21 Vans",59,1800,2.763888889,50,0.432,0.027638889,0.568,0.333455556,High,43.2,Medium
10:30:00,"[1, 1, 0, 1]",80,47.2,"39 Trucks, 59 Fire Extinguisher, 70 Vans, 70 Ambulance",79,1800,1.111111111,50,0.056,0.011111111,0.944,0.331644444,High,5.6,Low
10:31:00,"[1, 1, 1, 1]",157,27.2,"65 Cars, 64 Fire Extinguisher",69,1800,2.180555556,50,0.456,0.021805556,0.544,0.375922222,High,45.6,Medium
10:32:00,"[0, 1, 0, 0]",136,24.3,"52 Cars, 79 Vans, 26 Vans, 45 Trucks",49,1800,1.888888889,50,0.514,0.018888889,0.486,0.306355556,High,51.4,Medium
10:33:00,"[1, 1, 1, 0]",187,34.7,"61 Ambulance, 62 Bikes, 22 Patrol, 74 Trucks",58,1800,2.597222222,50,0.306,0.025972222,0.694,0.303588889,High,30.6,Medium
10:34:00,"[0, 1, 1, 1]",111,49.6,"71 Ambulance, 14 Trucks, 83 Vans, 91 Patrol",51,1800,1.541666667,50,0.008,0.015416667,0.992,0.211766667,Moderate,0.8,Low
10:35:00,"[1, 0, 0, 0]",139,27.3,"18 Vans, 92 Fire Extinguisher, 82 Vans",89,1800,1.930555556,50,0.454,0.019305556,0.546,0.454522222,Very High,45.4,Medium
10:36:00,"[1, 0, 1, 0]",121,40.2,"83 Vans, 44 Vans, 41 Cars, 99 Trucks",78,1800,1.680555556,50,0.196,0.016805556,0.804,0.357922222,High,19.6,Low
10:37:00,"[0, 0, 0, 0]",78,42.8,"46 Cars, 56 Bikes, 73 Vans",64,1800,1.083333333,50,0.144,0.010833333,0.856,0.289133333,Moderate,14.4,Low
10:38:00,"[1, 0, 1, 1]",150,27.1,"79 Vans, 53 Ambulance, 37 Patrol",33,1800,2.083333333,50,0.458,0.020833333,0.542,0.231933333,Moderate,45.8,Medium
10:39:00,"[1, 0, 1, 0]",119,41.8,"62 Ambulance, 86 Ambulance, 72 Bikes, 34 Vans",61,1800,1.652777778,50,0.164,0.016527778,0.836,0.283411111,Moderate,16.4,Low
10:40:00,"[1, 0, 0, 0]",182,31,"89 Ambulance, 100 Cars, 40 Trucks",86,1800,2.527777778,50,0.38,0.025277778,0.62,0.430111111,Very High,38,Medium
10:41:00,"[0, 1, 1, 1]",110,39,"82 Bikes, 72 Patrol, 70 Fire Extinguisher, 31 Trucks",72,1800,1.527777778,50,0.22,0.015277778,0.78,0.338111111,High,22,Low
10:42:00,"[0, 0, 1, 1]",117,39,"85 Trucks, 55 Bikes, 33 Patrol, 60 Ambulance",88,1800,1.625,50,0.22,0.01625,0.78,0.4025,Very High,22,Low
10:43:00,"[1, 1, 0, 0]",76,36.1,"28 Bikes, 85 Bikes",55,1800,1.055555556,50,0.278,0.010555556,0.722,0.279822222,Moderate,27.8,Low
10:44:00,"[0, 1, 0, 0]",108,22.7,"77 Trucks, 27 Ambulance",55,1800,1.5,50,0.546,0.015,0.454,0.3352,High,54.6,Medium
10:45:00,"[0, 1, 0, 0]",105,45.1,"83 Trucks, 94 Ambulance",84,1800,1.458333333,50,0.098,0.014583333,0.902,0.361433333,High,9.8,Low
10:46:00,"[0, 0, 0, 1]",173,29.6,"64 Vans, 38 Fire Extinguisher, 84 Ambulance",55,1800,2.402777778,50,0.408,0.024027778,0.592,0.311211111,High,40.8,Medium
10:47:00,"[0, 1, 1, 0]",66,25.6,"65 Ambulance, 70 Trucks, 29 Cars",45,1800,0.916666667,50,0.488,0.009166667,0.512,0.281266667,Moderate,48.8,Medium
10:48:00,"[0, 0, 0, 0]",160,21.2,"61 Vans, 58 Cars, 34 Fire Extinguisher, 32 Bikes",53,1800,2.222222222,50,0.576,0.022222222,0.424,0.336088889,High,57.6,Medium
10:49:00,"[1, 0, 0, 1]",145,37.7,"28 Trucks, 92 Trucks, 31 Fire Extinguisher, 100 Fire Extinguisher",70,1800,2.013888889,50,0.246,0.020138889,0.754,0.337255556,High,24.6,Low
10:50:00,"[1, 1, 1, 0]",63,40.3,"86 Cars, 19 Patrol",41,1800,0.875,50,0.194,0.00875,0.806,0.2063,Moderate,19.4,Low
10:51:00,"[0, 0, 1, 1]",56,20.5,"15 Trucks, 31 Bikes, 26 Fire Extinguisher, 64 Fire Extinguisher",59,1800,0.777777778,50,0.59,0.007777778,0.41,0.357111111,High,59,Medium
10:52:00,"[0, 1, 1, 0]",74,35.4,"45 Vans, 59 Patrol, 89 Cars",84,1800,1.027777778,50,0.292,0.010277778,0.708,0.398511111,High,29.2,Low
10:53:00,"[0, 1, 0, 1]",155,26.8,"83 Cars, 44 Ambulance, 48 Ambulance, 39 Vans",86,1800,2.152777778,50,0.464,0.021527778,0.536,0.445411111,Very High,46.4,Medium
10:54:00,"[1, 1, 1, 0]",146,39.4,"92 Patrol, 57 Patrol, 96 Patrol, 66 Trucks",50,1800,2.027777778,50,0.212,0.020277778,0.788,0.250511111,Moderate,21.2,Low
10:55:00,"[1, 1, 0, 1]",136,25.2,"24 Trucks, 35 Bikes, 27 Bikes",40,1800,1.888888889,50,0.496,0.018888889,0.504,0.266755556,Moderate,49.6,Medium
10:56:00,"[0, 1, 1, 1]",131,40.7,"35 Patrol, 19 Cars, 91 Cars, 33 Vans",65,1800,1.819444444,50,0.186,0.018194444,0.814,0.304477778,High,18.6,Low
10:57:00,"[0, 0, 1, 1]",64,31.6,"12 Patrol, 16 Fire Extinguisher",30,1800,0.888888889,50,0.368,0.008888889,0.632,0.197155556,Low,36.8,Medium
10:58:00,"[0, 1, 1, 0]",66,48.1,"34 Cars, 86 Cars, 64 Ambulance",73,1800,0.916666667,50,0.038,0.009166667,0.962,0.303266667,High,3.8,Low
10:59:00,"[0, 0, 0, 1]",95,24.1,"35 Bikes, 15 Patrol, 92 Vans, 10 Ambulance",90,1800,1.319444444,50,0.518,0.013194444,0.482,0.468877778,Very High,51.8,Medium
11:00:00,"[0, 1, 1, 1]",179,30.2,"30 Vans, 82 Patrol",67,1800,2.486111111,50,0.396,0.024861111,0.604,0.357144444,High,39.6,Medium
11:01:00,"[1, 1, 0, 1]",160,23.4,"72 Trucks, 21 Trucks, 93 Patrol",53,1800,2.222222222,50,0.532,0.022222222,0.468,0.327288889,High,53.2,Medium
11:02:00,"[0, 0, 0, 0]",133,47.7,"77 Ambulance, 85 Trucks, 25 Ambulance, 59 Patrol",75,1800,1.847222222,50,0.046,0.018472222,0.954,0.316588889,High,4.6,Low
11:03:00,"[1, 0, 0, 1]",83,46.3,"17 Cars, 37 Vans",58,1800,1.152777778,50,0.074,0.011527778,0.926,0.251411111,Moderate,7.4,Low
11:04:00,"[1, 1, 0, 1]",101,27.7,"60 Fire Extinguisher, 67 Fire Extinguisher",36,1800,1.402777778,50,0.446,0.014027778,0.554,0.238811111,Moderate,44.6,Medium
11:05:00,"[0, 1, 1, 0]",127,39.8,"16 Ambulance, 55 Ambulance",48,1800,1.763888889,50,0.204,0.017638889,0.796,0.239855556,Moderate,20.4,Low
11:06:00,"[1, 1, 0, 1]",59,44.5,"71 Patrol, 18 Ambulance, 59 Cars",37,1800,0.819444444,50,0.11,0.008194444,0.89,0.173277778,Low,11,Low
11:07:00,"[1, 0, 0, 1]",109,36.7,"19 Bikes, 39 Patrol, 25 Cars",66,1800,1.513888889,50,0.266,0.015138889,0.734,0.323255556,High,26.6,Low
11:08:00,"[1, 1, 1, 1]",189,35.9,"55 Bikes, 53 Trucks, 39 Vans",80,1800,2.625,50,0.282,0.02625,0.718,0.3869,High,28.2,Low
11:09:00,"[0, 0, 1, 0]",150,27.3,"72 Trucks, 73 Bikes, 38 Bikes, 56 Patrol",40,1800,2.083333333,50,0.454,0.020833333,0.546,0.259133333,Moderate,45.4,Medium
11:10:00,"[1, 1, 0, 0]",72,22.8,"56 Trucks, 79 Bikes",35,1800,1,50,0.544,0.01,0.456,0.2528,Moderate,54.4,Medium
11:11:00,"[1, 1, 1, 0]",196,46.9,"24 Vans, 50 Cars, 46 Cars, 10 Fire Extinguisher",30,1800,2.722222222,50,0.062,0.027222222,0.938,0.143288889,Low,6.2,Low
11:12:00,"[0, 0, 1, 0]",170,47,"84 Patrol, 28 Patrol, 98 Vans, 16 Fire Extinguisher",36,1800,2.361111111,50,0.06,0.023611111,0.94,0.165444444,Low,6,Low
11:13:00,"[1, 0, 1, 1]",166,39,"39 Vans, 47 Trucks",61,1800,2.305555556,50,0.22,0.023055556,0.78,0.297222222,Moderate,22,Low
11:14:00,"[0, 1, 1, 0]",174,30.2,"14 Trucks, 61 Cars, 80 Patrol, 39 Bikes",53,1800,2.416666667,50,0.396,0.024166667,0.604,0.300866667,High,39.6,Medium
11:15:00,"[0, 0, 1, 0]",120,30.5,"88 Fire Extinguisher, 71 Fire Extinguisher, 44 Trucks",84,1800,1.666666667,50,0.39,0.016666667,0.61,0.420666667,Very High,39,Medium
11:16:00,"[1, 1, 1, 0]",122,41.8,"17 Bikes, 73 Fire Extinguisher, 56 Bikes, 54 Fire Extinguisher",38,1800,1.694444444,50,0.164,0.016944444,0.836,0.191577778,Low,16.4,Low
11:17:00,"[1, 0, 1, 1]",67,46.9,"86 Cars, 32 Bikes, 40 Vans",32,1800,0.930555556,50,0.062,0.009305556,0.938,0.144122222,Low,6.2,Low
11:18:00,"[0, 0, 0, 1]",148,46.6,"90 Cars, 29 Cars, 74 Vans, 29 Trucks",87,1800,2.055555556,50,0.068,0.020555556,0.932,0.369822222,High,6.8,Low
11:19:00,"[0, 0, 1, 1]",64,43.4,"97 Fire Extinguisher, 76 Trucks",54,1800,0.888888889,50,0.132,0.008888889,0.868,0.245955556,Moderate,13.2,Low
11:20:00,"[1, 1, 0, 0]",65,39.3,"70 Patrol, 75 Fire Extinguisher",74,1800,0.902777778,50,0.214,0.009027778,0.786,0.342411111,High,21.4,Low
11:21:00,"[1, 1, 0, 0]",130,22.5,"85 Fire Extinguisher, 63 Cars",48,1800,1.805555556,50,0.55,0.018055556,0.45,0.309222222,High,55,Medium
11:22:00,"[0, 1, 1, 0]",113,24.8,"91 Cars, 49 Vans, 32 Patrol, 35 Trucks",83,1800,1.569444444,50,0.504,0.015694444,0.496,0.439077778,Very High,50.4,Medium
11:23:00,"[0, 0, 0, 1]",57,47,"85 Cars, 99 Vans, 90 Bikes, 62 Vans",55,1800,0.791666667,50,0.06,0.007916667,0.94,0.235166667,Moderate,6,Low
11:24:00,"[1, 0, 0, 0]",195,38.2,"83 Bikes, 96 Bikes, 91 Trucks, 34 Trucks",54,1800,2.708333333,50,0.236,0.027083333,0.764,0.274033333,Moderate,23.6,Low
11:25:00,"[0, 1, 0, 1]",112,20.3,"74 Vans, 72 Trucks, 12 Trucks",47,1800,1.555555556,50,0.594,0.015555556,0.406,0.313022222,High,59.4,Medium
11:26:00,"[0, 1, 1, 0]",62,23,"91 Ambulance, 43 Fire Extinguisher, 92 Vans",89,1800,0.861111111,50,0.54,0.008611111,0.46,0.467444444,Very High,54,Medium
11:27:00,"[1, 1, 0, 0]",140,39.9,"58 Cars, 11 Vans, 47 Bikes, 98 Ambulance",68,1800,1.944444444,50,0.202,0.019444444,0.798,0.320177778,High,20.2,Low
11:28:00,"[0, 1, 1, 1]",54,20.2,"23 Ambulance, 90 Patrol, 81 Ambulance, 23 Vans",75,1800,0.75,50,0.596,0.0075,0.404,0.4222,Very High,59.6,Medium
11:29:00,"[0, 0, 0, 0]",151,24.8,"54 Fire Extinguisher, 94 Cars, 61 Bikes",41,1800,2.097222222,50,0.504,0.020972222,0.496,0.273188889,Moderate,50.4,Medium
11:30:00,"[1, 0, 0, 0]",197,36.5,"54 Patrol, 78 Fire Extinguisher, 93 Bikes, 64 Vans",40,1800,2.736111111,50,0.27,0.027361111,0.73,0.224944444,Moderate,27,Low
11:31:00,"[0, 1, 1, 0]",142,40.8,"94 Bikes, 86 Fire Extinguisher, 55 Cars",74,1800,1.972222222,50,0.184,0.019722222,0.816,0.340688889,High,18.4,Low
11:32:00,"[1, 0, 1, 1]",108,39.6,"82 Bikes, 85 Patrol",79,1800,1.5,50,0.208,0.015,0.792,0.3636,High,20.8,Low
11:33:00,"[0, 1, 0, 1]",150,26.7,"89 Fire Extinguisher, 56 Vans, 59 Fire Extinguisher",36,1800,2.083333333,50,0.466,0.020833333,0.534,0.245533333,Moderate,46.6,Medium
11:34:00,"[0, 0, 0, 1]",153,41.4,"59 Cars, 22 Ambulance, 93 Trucks",40,1800,2.125,50,0.172,0.02125,0.828,0.2029,Moderate,17.2,Low
11:35:00,"[0, 1, 1, 0]",125,27.1,"64 Fire Extinguisher, 43 Bikes, 85 Trucks, 84 Bikes",90,1800,1.736111111,50,0.458,0.017361111,0.542,0.458544444,Very High,45.8,Medium
11:36:00,"[1, 1, 0, 0]",52,29.8,"33 Ambulance, 91 Patrol",74,1800,0.722222222,50,0.404,0.007222222,0.596,0.379688889,High,40.4,Medium
11:37:00,"[0, 0, 1, 1]",97,42.4,"99 Ambulance, 54 Vans, 80 Vans",74,1800,1.347222222,50,0.152,0.013472222,0.848,0.331788889,High,15.2,Low
11:38:00,"[1, 1, 1, 0]",113,39.5,"88 Bikes, 90 Trucks",60,1800,1.569444444,50,0.21,0.015694444,0.79,0.288277778,Moderate,21,Low
11:39:00,"[0, 1, 1, 1]",198,45.5,"22 Vans, 95 Bikes",55,1800,2.75,50,0.09,0.0275,0.91,0.249,Moderate,9,Low
11:40:00,"[0, 1, 0, 0]",109,39.7,"34 Ambulance, 60 Bikes",33,1800,1.513888889,50,0.206,0.015138889,0.794,0.179255556,Low,20.6,Low
11:41:00,"[0, 0, 0, 1]",130,37,"32 Fire Extinguisher, 28 Fire Extinguisher",49,1800,1.805555556,50,0.26,0.018055556,0.74,0.255222222,Moderate,26,Low
11:42:00,"[0, 1, 0, 0]",83,22.8,"57 Ambulance, 35 Bikes, 22 Trucks, 36 Ambulance",50,1800,1.152777778,50,0.544,0.011527778,0.456,0.313411111,High,54.4,Medium
11:43:00,"[1, 0, 1, 0]",137,31,"35 Patrol, 29 Cars",80,1800,1.902777778,50,0.38,0.019027778,0.62,0.403611111,Very High,38,Medium
11:44:00,"[0, 0, 0, 1]",180,28,"45 Patrol, 14 Cars, 14 Patrol",59,1800,2.5,50,0.44,0.025,0.56,0.334,High,44,Medium
11:45:00,"[0, 0, 1, 0]",119,27.3,"89 Ambulance, 91 Vans, 83 Vans",39,1800,1.652777778,50,0.454,0.016527778,0.546,0.253411111,Moderate,45.4,Medium
11:46:00,"[0, 0, 1, 1]",96,49.2,"37 Fire Extinguisher, 35 Ambulance, 31 Ambulance, 20 Fire Extinguisher",88,1800,1.333333333,50,0.016,0.013333333,0.984,0.360533333,High,1.6,Low
11:47:00,"[0, 0, 1, 1]",175,31.8,"73 Vans, 83 Ambulance, 29 Fire Extinguisher",35,1800,2.430555556,50,0.364,0.024305556,0.636,0.222522222,Moderate,36.4,Medium
11:48:00,"[1, 1, 0, 0]",199,46.8,"71 Ambulance, 21 Patrol, 71 Patrol, 87 Ambulance",49,1800,2.763888889,50,0.064,0.027638889,0.936,0.219855556,Moderate,6.4,Low
11:49:00,"[0, 1, 0, 0]",68,38.9,"62 Fire Extinguisher, 72 Vans, 13 Patrol",31,1800,0.944444444,50,0.222,0.009444444,0.778,0.172177778,Low,22.2,Low
11:50:00,"[1, 1, 1, 0]",190,43.8,"18 Trucks, 66 Vans, 55 Ambulance, 34 Patrol",41,1800,2.638888889,50,0.124,0.026388889,0.876,0.199355556,Low,12.4,Low
11:51:00,"[1, 0, 0, 1]",142,35.1,"46 Bikes, 96 Vans, 56 Ambulance",56,1800,1.972222222,50,0.298,0.019722222,0.702,0.291488889,Moderate,29.8,Low
11:52:00,"[1, 0, 0, 1]",138,37.3,"72 Ambulance, 65 Trucks, 74 Patrol, 12 Ambulance",70,1800,1.916666667,50,0.254,0.019166667,0.746,0.338466667,High,25.4,Low
11:53:00,"[0, 1, 1, 0]",199,34.8,"93 Ambulance, 43 Vans, 61 Fire Extinguisher",66,1800,2.763888889,50,0.304,0.027638889,0.696,0.335855556,High,30.4,Medium
11:54:00,"[0, 1, 1, 1]",128,25.9,"85 Ambulance, 10 Cars, 32 Patrol, 71 Ambulance",71,1800,1.777777778,50,0.482,0.017777778,0.518,0.387511111,High,48.2,Medium
11:55:00,"[1, 0, 0, 1]",53,41.7,"31 Cars, 53 Ambulance, 43 Bikes",74,1800,0.736111111,50,0.166,0.007361111,0.834,0.332144444,High,16.6,Low
11:56:00,"[0, 0, 0, 0]",110,28.4,"33 Bikes, 66 Ambulance, 52 Bikes",89,1800,1.527777778,50,0.432,0.015277778,0.568,0.448511111,Very High,43.2,Medium
11:57:00,"[1, 0, 1, 1]",135,20.7,"14 Trucks, 53 Trucks, 79 Cars",72,1800,1.875,50,0.586,0.01875,0.414,0.4127,Very High,58.6,Medium
11:58:00,"[1, 0, 1, 1]",165,39.4,"94 Trucks, 66 Bikes, 71 Ambulance, 49 Fire Extinguisher",71,1800,2.291666667,50,0.212,0.022916667,0.788,0.335566667,High,21.2,Low
11:59:00,"[0, 1, 1, 0]",168,25.3,"22 Ambulance, 30 Patrol",36,1800,2.333333333,50,0.494,0.023333333,0.506,0.252133333,Moderate,49.4,Medium
12:00:00,"[1, 1, 0, 0]",53,48.2,"53 Ambulance, 71 Cars, 69 Patrol, 78 Fire Extinguisher",44,1800,0.736111111,50,0.036,0.007361111,0.964,0.186144444,Low,3.6,Low
12:01:00,"[0, 0, 1, 0]",200,48.6,"49 Bikes, 59 Trucks",64,1800,2.777777778,50,0.028,0.027777778,0.972,0.272711111,Moderate,2.8,Low
12:02:00,"[1, 0, 1, 0]",111,47.4,"50 Fire Extinguisher, 90 Cars, 63 Patrol",87,1800,1.541666667,50,0.052,0.015416667,0.948,0.364566667,High,5.2,Low
12:03:00,"[0, 1, 1, 0]",145,31.1,"27 Trucks, 84 Trucks",40,1800,2.013888889,50,0.378,0.020138889,0.622,0.243655556,Moderate,37.8,Medium
12:04:00,"[1, 0, 0, 0]",124,20.5,"76 Cars, 71 Patrol, 77 Cars",62,1800,1.722222222,50,0.59,0.017222222,0.41,0.372888889,High,59,Medium
12:05:00,"[0, 1, 0, 1]",158,47.8,"39 Trucks, 31 Vans",84,1800,2.194444444,50,0.044,0.021944444,0.956,0.353577778,High,4.4,Low
12:06:00,"[0, 1, 0, 0]",115,32.8,"94 Ambulance, 15 Vans, 83 Vans, 22 Vans",46,1800,1.597222222,50,0.344,0.015972222,0.656,0.259188889,Moderate,34.4,Medium
12:07:00,"[1, 1, 1, 1]",62,49,"22 Bikes, 92 Ambulance, 62 Fire Extinguisher, 69 Cars",51,1800,0.861111111,50,0.02,0.008611111,0.98,0.211444444,Moderate,2,Low
12:08:00,"[0, 0, 0, 1]",163,48.9,"72 Fire Extinguisher, 29 Patrol, 33 Trucks",65,1800,2.263888889,50,0.022,0.022638889,0.978,0.273455556,Moderate,2.2,Low
12:09:00,"[0, 1, 1, 0]",150,45.6,"47 Patrol, 12 Fire Extinguisher",77,1800,2.083333333,50,0.088,0.020833333,0.912,0.333933333,High,8.8,Low
12:10:00,"[0, 1, 1, 0]",195,28.8,"72 Patrol, 67 Patrol, 46 Patrol",69,1800,2.708333333,50,0.424,0.027083333,0.576,0.371633333,High,42.4,Medium
12:11:00,"[0, 0, 0, 1]",116,31.6,"61 Fire Extinguisher, 33 Ambulance",84,1800,1.611111111,50,0.368,0.016111111,0.632,0.416044444,Very High,36.8,Medium
12:12:00,"[1, 1, 1, 0]",77,45.5,"93 Trucks, 36 Fire Extinguisher",44,1800,1.069444444,50,0.09,0.010694444,0.91,0.198277778,Low,9,Low
12:13:00,"[1, 1, 0, 0]",124,29.5,"11 Trucks, 39 Cars, 60 Fire Extinguisher, 74 Ambulance",65,1800,1.722222222,50,0.41,0.017222222,0.59,0.348888889,High,41,Medium
12:14:00,"[1, 0, 1, 0]",121,25.1,"61 Cars, 57 Ambulance",32,1800,1.680555556,50,0.498,0.016805556,0.502,0.234322222,Moderate,49.8,Medium
12:15:00,"[0, 1, 0, 0]",69,36.7,"100 Patrol, 98 Patrol, 16 Vans, 16 Cars",64,1800,0.958333333,50,0.266,0.009583333,0.734,0.313033333,High,26.6,Low
12:16:00,"[1, 1, 0, 0]",95,48.1,"32 Cars, 22 Patrol",75,1800,1.319444444,50,0.038,0.013194444,0.962,0.312877778,High,3.8,Low
12:17:00,"[1, 1, 0, 0]",90,40.9,"29 Patrol, 47 Patrol",73,1800,1.25,50,0.182,0.0125,0.818,0.3334,High,18.2,Low
12:18:00,"[1, 1, 1, 0]",175,37.1,"60 Fire Extinguisher, 80 Trucks, 69 Trucks",46,1800,2.430555556,50,0.258,0.024305556,0.742,0.245322222,Moderate,25.8,Low
12:19:00,"[1, 0, 0, 1]",199,22.9,"49 Fire Extinguisher, 81 Fire Extinguisher, 60 Fire Extinguisher, 25 Ambulance",41,1800,2.763888889,50,0.542,0.027638889,0.458,0.283455556,Moderate,54.2,Medium
12:20:00,"[1, 0, 0, 0]",153,38.5,"24 Cars, 33 Trucks, 62 Bikes, 11 Cars",55,1800,2.125,50,0.23,0.02125,0.77,0.2745,Moderate,23,Low
12:21:00,"[1, 0, 1, 0]",88,49.7,"84 Cars, 38 Cars, 91 Vans",39,1800,1.222222222,50,0.006,0.012222222,0.994,0.162088889,Low,0.6,Low
12:22:00,"[0, 0, 0, 1]",165,24.2,"30 Cars, 82 Cars, 16 Trucks, 16 Bikes",70,1800,2.291666667,50,0.516,0.022916667,0.484,0.392366667,High,51.6,Medium
12:23:00,"[0, 0, 0, 1]",118,35.5,"56 Bikes, 16 Trucks, 18 Vans, 27 Cars",38,1800,1.638888889,50,0.29,0.016388889,0.71,0.216555556,Moderate,29,Low
12:24:00,"[1, 0, 1, 1]",194,46.3,"33 Ambulance, 48 Bikes, 78 Trucks, 52 Fire Extinguisher",71,1800,2.694444444,50,0.074,0.026944444,0.926,0.309577778,High,7.4,Low
12:25:00,"[0, 0, 1, 1]",108,42.2,"38 Ambulance, 10 Patrol, 87 Vans, 24 Cars",88,1800,1.5,50,0.156,0.015,0.844,0.3892,High,15.6,Low
12:26:00,"[0, 0, 1, 0]",65,40.9,"88 Ambulance, 36 Cars",68,1800,0.902777778,50,0.182,0.009027778,0.818,0.312011111,High,18.2,Low
12:27:00,"[1, 0, 1, 0]",113,41.1,"89 Cars, 93 Bikes, 46 Bikes, 20 Fire Extinguisher",55,1800,1.569444444,50,0.178,0.015694444,0.822,0.261877778,Moderate,17.8,Low
12:28:00,"[1, 1, 0, 1]",113,30.8,"43 Trucks, 55 Bikes, 50 Fire Extinguisher",73,1800,1.569444444,50,0.384,0.015694444,0.616,0.375077778,High,38.4,Medium
12:29:00,"[1, 1, 0, 0]",142,28.8,"70 Trucks, 11 Bikes, 15 Trucks, 19 Patrol",51,1800,1.972222222,50,0.424,0.019722222,0.576,0.296688889,Moderate,42.4,Medium
12:30:00,"[1, 1, 1, 0]",112,44.3,"30 Patrol, 24 Fire Extinguisher, 31 Patrol",76,1800,1.555555556,50,0.114,0.015555556,0.886,0.333022222,High,11.4,Low
12:31:00,"[1, 0, 0, 1]",58,44.3,"79 Vans, 93 Trucks, 13 Cars, 93 Ambulance",66,1800,0.805555556,50,0.114,0.008055556,0.886,0.290022222,Moderate,11.4,Low
12:32:00,"[1, 0, 1, 0]",160,46,"94 Bikes, 90 Ambulance",74,1800,2.222222222,50,0.08,0.022222222,0.92,0.320888889,High,8,Low
12:33:00,"[1, 0, 1, 1]",99,47.4,"40 Vans, 19 Ambulance, 59 Bikes, 16 Trucks",49,1800,1.375,50,0.052,0.01375,0.948,0.2119,Moderate,5.2,Low
12:34:00,"[0, 0, 1, 1]",87,35.3,"90 Fire Extinguisher, 80 Ambulance",44,1800,1.208333333,50,0.294,0.012083333,0.706,0.239633333,Moderate,29.4,Low
12:35:00,"[1, 1, 1, 1]",188,35,"98 Trucks, 68 Patrol, 92 Trucks, 11 Patrol",30,1800,2.611111111,50,0.3,0.026111111,0.7,0.190444444,Low,30,Low
12:36:00,"[0, 1, 1, 0]",109,43.9,"10 Vans, 37 Cars",70,1800,1.513888889,50,0.122,0.015138889,0.878,0.310455556,High,12.2,Low
12:37:00,"[0, 1, 0, 0]",61,39.5,"94 Ambulance, 46 Ambulance",81,1800,0.847222222,50,0.21,0.008472222,0.79,0.369388889,High,21,Low
12:38:00,"[0, 0, 1, 0]",149,41.1,"23 Cars, 92 Vans, 30 Vans, 77 Vans",66,1800,2.069444444,50,0.178,0.020694444,0.822,0.307877778,High,17.8,Low
12:39:00,"[0, 1, 0, 1]",112,43.9,"83 Vans, 47 Trucks",53,1800,1.555555556,50,0.122,0.015555556,0.878,0.242622222,Moderate,12.2,Low
12:40:00,"[1, 1, 1, 0]",91,46.7,"23 Patrol, 34 Fire Extinguisher, 32 Trucks, 81 Vans",83,1800,1.263888889,50,0.066,0.012638889,0.934,0.350255556,High,6.6,Low
12:41:00,"[1, 1, 0, 0]",94,30.1,"59 Ambulance, 68 Vans",78,1800,1.305555556,50,0.398,0.013055556,0.602,0.396822222,High,39.8,Medium
12:42:00,"[0, 1, 1, 0]",84,31.3,"43 Bikes, 31 Ambulance",56,1800,1.166666667,50,0.374,0.011666667,0.626,0.303466667,High,37.4,Medium
12:43:00,"[0, 0, 1, 0]",79,22.8,"58 Fire Extinguisher, 25 Cars",87,1800,1.097222222,50,0.544,0.010972222,0.456,0.461188889,Very High,54.4,Medium
12:44:00,"[1, 0, 1, 1]",135,37.3,"17 Cars, 25 Bikes, 86 Fire Extinguisher",32,1800,1.875,50,0.254,0.01875,0.746,0.1863,Low,25.4,Low
12:45:00,"[0, 1, 0, 1]",154,21.1,"99 Ambulance, 40 Patrol, 64 Ambulance, 46 Cars",64,1800,2.138888889,50,0.578,0.021388889,0.422,0.380155556,High,57.8,Medium
12:46:00,"[1, 1, 0, 0]",85,34,"20 Patrol, 41 Bikes, 25 Trucks, 69 Trucks",70,1800,1.180555556,50,0.32,0.011805556,0.68,0.348722222,High,32,Medium
12:47:00,"[1, 1, 1, 1]",171,36.3,"34 Vans, 91 Ambulance, 79 Ambulance, 54 Cars",36,1800,2.375,50,0.274,0.02375,0.726,0.2083,Moderate,27.4,Low
12:48:00,"[0, 0, 1, 0]",174,28.6,"11 Fire Extinguisher, 30 Trucks, 21 Trucks, 67 Trucks",33,1800,2.416666667,50,0.428,0.024166667,0.572,0.227266667,Moderate,42.8,Medium
12:49:00,"[0, 1, 1, 0]",163,37.7,"37 Fire Extinguisher, 69 Ambulance",88,1800,2.263888889,50,0.246,0.022638889,0.754,0.410255556,Very High,24.6,Low
