remote_worker_id,location,industry,age,experience_years,average_daily_work_hours,break_frequency_per_day,task_completion_rate,late_task_ratio,calendar_scheduled_usage,focus_time_minutes,tool_usage_frequency,automated_task_count,AI_assisted_planning,real_time_feedback_score,productivity_label,productivity_score,congestionStatus,avg_vehicle_count,avg_speed,avg_traffic_reduction
W0623,Town,Education,30,19,8.79,3,72.1856064834817,0.333734762541949,39.4191685460305,105,2,6,0,95,Low,26.65,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0624,City,Healthcare,47,28,6.81,2,84.4556621198941,0.148544368687072,61.5131905194915,154,17,4,0,69,Medium,39.62,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0625,City,Retail,37,27,5.95,5,93.2513292840027,0.0471110354997754,96.374759809093,239,11,1,1,91,High,51.08,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0626,Town,Education,26,4,6.02,3,86.6903302372037,0.122111917545098,73.4552285148758,176,2,1,1,90,Medium,41.95,Low,125.641259698768,42.4201734367869,15.1596531264263
W0627,Village,Finance,31,15,6.62,2,93.9748799242263,0.0217140404037672,87.472816369334,215,8,10,1,91,High,49.16,Low,125.641259698768,42.4201734367869,15.1596531264263
W0628,Town,Education,24,1,7.06,4,62.5185484622877,0.387166702308431,51.7832700745918,78,1,5,1,78,Low,27.47,Low,125.641259698768,42.4201734367869,15.1596531264263
W0629,City,Retail,34,3,7.87,4,87.1198138925361,0.104816437072309,72.2334906235474,163,2,7,1,55,Medium,42,Low,125.641259698768,42.4201734367869,15.1596531264263
W0630,Town,Retail,51,24,6.54,2,60.7555766599835,0.364445408306354,50.4017361785619,76,13,0,0,66,Low,27.29,Low,125.641259698768,42.4201734367869,15.1596531264263
W0631,City,Finance,27,27,7.84,1,99.278100616477,0.0332656599820892,90.0641883350309,190,3,14,0,74,High,48.14,Low,125.641259698768,42.4201734367869,15.1596531264263
W0632,Town,Education,38,34,7.93,2,94.168346152228,0.0560209402740945,88.5864268393527,225,18,10,0,87,High,49.1,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0633,Village,Retail,40,29,7.67,2,78.6429591511006,0.12655649417926,60.5418804719343,127,12,5,0,53,Medium,36.89,Low,125.641259698768,42.4201734367869,15.1596531264263
W0634,Town,Healthcare,56,24,6.15,1,68.2823905208344,0.25180937767336,30.9944586710057,75,6,11,1,79,Low,27.4,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0635,Town,IT,47,24,8.06,1,72.7712147079944,0.383919390938483,48.9631332447085,81,11,1,0,69,Low,30.02,Low,125.641259698768,42.4201734367869,15.1596531264263
W0636,City,IT,26,4,10,3,63.783484250864,0.325696158392211,58.2915144373264,61,2,1,0,52,Low,27.96,Low,125.641259698768,42.4201734367869,15.1596531264263
W0637,City,IT,50,3,7.8,3,87.5314871602213,0.198886680557631,66.5509516444362,162,8,6,0,72,Medium,39.25,Low,125.641259698768,42.4201734367869,15.1596531264263
W0638,City,Education,58,34,3.96,1,79.3567104345652,0.215498842182806,76.4685160435355,157,1,9,1,67,Medium,39.21,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0639,Town,Finance,41,23,8.99,4,72.9073788218585,0.271115568665682,36.5220073661818,85,8,0,0,75,Low,28.1,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0640,Village,Retail,42,23,6.66,4,68.7242645524241,0.320393486640622,33.3814860264352,94,11,5,1,85,Low,28.33,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0641,City,Healthcare,31,5,10.22,2,90.2544714329504,0.0642746046075279,97.8548508599271,192,11,13,0,57,High,48.28,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0642,City,Healthcare,26,31,7.64,5,94.6020661815662,0.0903767261399107,88.196953462367,203,14,6,1,66,High,50,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0643,Town,Education,57,6,5.48,2,61.9168635359393,0.301152563967881,35.4441141894499,113,1,13,0,80,Low,22.9,Low,125.641259698768,42.4201734367869,15.1596531264263
W0644,City,IT,27,10,5.02,2,82.3747647017729,0.147507568303782,64.9050051855111,174,17,7,1,86,Medium,41.69,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0645,Village,Education,47,7,9.35,5,83.1647322663627,0.134494212310155,62.8145445183113,132,12,6,0,94,Medium,38.62,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0646,Village,Finance,25,21,8.83,1,63.4058231825898,0.381606178081209,51.544352878658,94,13,5,1,82,Low,30.15,Low,125.641259698768,42.4201734367869,15.1596531264263
W0647,City,Finance,56,20,10.17,4,98.9405460520389,0.0936342753398228,96.1474187958498,233,4,8,1,76,High,50.87,Low,125.641259698768,42.4201734367869,15.1596531264263
W0648,City,Retail,22,3,7.51,2,90.8674776780397,0.0337002791337259,82.5800835004652,218,9,12,0,94,High,45.33,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0649,Town,Retail,45,22,7.43,5,62.837196907866,0.316323117067987,31.6483765506593,92,11,2,1,53,Low,26.26,Low,125.641259698768,42.4201734367869,15.1596531264263
W0650,Village,Finance,57,4,7.04,3,99.088240309688,0.00211723637353785,86.9602670752699,203,9,10,1,71,High,50.98,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0651,Village,Finance,27,28,6.71,2,81.9583310688809,0.104809527564181,71.6339144879676,133,10,5,0,75,Medium,39.92,Low,125.641259698768,42.4201734367869,15.1596531264263
W0652,City,Finance,52,12,7.03,4,83.6526115077323,0.109464202177482,62.0492597469168,135,1,3,0,81,Medium,36.67,Low,125.641259698768,42.4201734367869,15.1596531264263
W0653,Town,Education,41,5,7.76,1,63.0978722749266,0.274212548153136,40.7878480338857,68,4,1,1,73,Low,27.17,Low,125.641259698768,42.4201734367869,15.1596531264263
W0654,Village,Finance,45,13,6.49,2,99.7857839485938,0.0965442220738711,88.3252199872015,196,6,0,0,95,High,47.92,Low,125.641259698768,42.4201734367869,15.1596531264263
W0655,Village,Healthcare,46,23,5.5,2,79.2362901372976,0.140317194724241,70.1126703356938,142,5,11,0,84,Medium,37.45,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0656,Town,IT,57,30,7.69,5,68.6458023849347,0.39721235827505,39.7949236268346,113,2,11,0,86,Low,25.03,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0657,Town,Finance,42,25,6.46,3,81.7550782793496,0.151165407070369,70.2903137931685,154,12,13,1,81,Medium,41.54,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0658,Village,IT,51,27,3.61,3,93.1961812550807,0.0167621563840584,85.2576140397865,198,2,0,1,56,High,47.33,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0659,Village,Education,45,14,8.16,1,63.9879858334506,0.253636038853358,48.125564170875,61,5,10,1,82,Low,29.31,Low,125.641259698768,42.4201734367869,15.1596531264263
W0660,Town,IT,51,16,6.17,4,91.7169399312849,0.0102534538112644,92.2518561655175,211,10,9,1,80,High,49.95,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0661,Village,Education,43,22,8.29,1,73.4137191367146,0.251578906946455,58.7208520712845,75,16,2,1,61,Low,36.48,Low,125.641259698768,42.4201734367869,15.1596531264263
W0662,City,Healthcare,49,21,8.27,2,72.4693334624867,0.357779697718337,32.116081654845,72,9,3,1,60,Low,28.42,Low,125.641259698768,42.4201734367869,15.1596531264263
W0663,City,Education,28,21,7.84,2,91.4549144724783,0.0837330153933041,80.3112509251743,220,11,1,1,73,High,46.95,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0664,Town,Education,56,8,10.5,3,84.54566244846,0.249025234059356,64.4143753725564,160,16,12,0,57,Medium,39.02,Low,125.641259698768,42.4201734367869,15.1596531264263
W0665,Town,Retail,49,16,7.33,4,66.1617877516486,0.268495870798214,44.1069517390404,116,3,11,1,81,Low,28.63,Low,125.641259698768,42.4201734367869,15.1596531264263
W0666,Town,Finance,35,31,7.16,5,61.66920008945,0.347363761080782,46.4477295494884,83,1,10,1,87,Low,26.55,Low,125.641259698768,42.4201734367869,15.1596531264263
W0667,City,Finance,31,10,8.32,4,93.0743253254784,0.02879786079325,98.3006484694217,184,10,10,0,71,High,49.37,Low,125.641259698768,42.4201734367869,15.1596531264263
W0668,Village,Healthcare,37,32,7.43,2,93.9759186931065,0.0624922469788456,95.5963735124629,239,6,13,0,83,High,47.99,Low,125.641259698768,42.4201734367869,15.1596531264263
W0669,City,Healthcare,37,34,8.89,5,72.4346593414986,0.378211919804609,54.5073674943296,80,1,10,0,68,Low,29.08,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0670,Village,Finance,52,9,5.98,4,98.886932147848,0.0240227166395545,85.6043281398114,231,17,0,1,69,High,52.04,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0671,City,Retail,46,17,6,4,81.8590445454281,0.180815887917267,64.895483436832,173,3,3,0,63,Medium,36.4,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0672,Village,Finance,34,11,8.42,5,63.2450638866321,0.385209991184385,54.1835814133701,111,7,14,1,82,Low,29.4,Low,125.641259698768,42.4201734367869,15.1596531264263
W0673,City,Retail,27,32,6.1,2,98.1046961706959,0.0828059542732876,88.2312754380206,201,19,6,1,59,High,52.13,Low,125.641259698768,42.4201734367869,15.1596531264263
W0674,Town,Healthcare,30,10,8.23,4,72.8166763370566,0.268841905528045,42.1349569017706,60,13,9,1,65,Low,32.21,Low,125.641259698768,42.4201734367869,15.1596531264263
W0675,City,IT,57,22,7.94,5,81.2366875631668,0.231050909076965,68.7748542566516,170,11,10,0,53,Medium,38.09,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0676,Village,Healthcare,41,17,6.67,2,78.1848724721669,0.171343092146239,68.0635295622222,170,17,5,0,76,Medium,38.83,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0677,City,Healthcare,39,4,7.94,5,90.6483421878619,0.0762652558756141,88.5488384171312,219,10,5,1,77,High,48.23,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0678,City,Education,42,25,6.02,5,94.3965573405916,0.0446286668474351,88.2184313938768,189,7,10,1,92,High,49,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0679,City,Education,25,21,6.3,4,65.4305794053242,0.3063939864461,48.5614151109716,63,1,8,1,65,Low,28.5,Low,125.641259698768,42.4201734367869,15.1596531264263
W0680,Town,Education,54,1,7.22,2,62.0653336784829,0.264482571789662,30.3892645384837,84,14,13,0,82,Low,24.89,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0681,City,Education,48,25,7.59,4,91.3623365154573,0.0630400926036,86.0245149612456,215,8,14,1,97,High,47.67,Low,125.641259698768,42.4201734367869,15.1596531264263
W0682,Town,Retail,28,17,7.14,1,69.5196996811107,0.262862657636666,43.3667024146701,111,18,1,0,68,Low,30.55,Low,125.641259698768,42.4201734367869,15.1596531264263
W0683,Town,Finance,27,24,8.02,1,97.1743445087825,0.0762653489911484,84.0292299158632,230,19,3,1,70,High,51.09,Low,125.641259698768,42.4201734367869,15.1596531264263
W0684,City,IT,36,2,7.97,2,70.031750956906,0.339689414022975,36.1421793688649,110,7,4,0,71,Low,26.29,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0685,City,Healthcare,39,15,9.34,5,64.5004746912693,0.273944489987915,35.9503021684597,70,18,0,1,58,Low,29.43,Low,125.641259698768,42.4201734367869,15.1596531264263
W0686,City,Retail,53,32,7.39,4,69.0238841648455,0.359252925621484,43.8648135457284,111,4,7,0,58,Low,26.73,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0687,Village,IT,32,6,8.93,4,73.6637636714943,0.299682072193468,33.4410153926913,61,10,7,0,58,Low,27.82,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0688,City,Retail,41,1,8.6,2,98.9082675357427,0.0976490034044249,94.0042931769067,216,14,5,0,76,High,50.39,Low,125.641259698768,42.4201734367869,15.1596531264263
W0689,Town,Retail,45,23,10.25,2,91.6631170020908,0.0705380559647417,85.8315543351986,221,7,11,0,66,High,45.45,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0690,City,Healthcare,36,17,7.35,1,85.1513442645671,0.244754743436488,64.9475498161564,141,18,4,0,93,Medium,39.75,Low,125.641259698768,42.4201734367869,15.1596531264263
W0691,Village,Finance,28,34,7,3,83.8335862281808,0.17094714720561,72.7701747418772,169,7,7,0,94,Medium,39.47,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0692,City,Education,42,29,9.01,2,91.9373893302481,0.0261752869037024,90.2518185053459,216,18,2,1,57,High,51.06,Low,125.641259698768,42.4201734367869,15.1596531264263
W0693,Village,Finance,47,9,7.96,3,95.8913340315604,0.0647669356120826,89.0348350703088,239,17,2,1,65,High,51.43,Low,125.641259698768,42.4201734367869,15.1596531264263
W0694,Village,Healthcare,35,13,9.04,2,83.128676646753,0.215963521242567,66.3207867440762,120,9,1,1,67,Medium,39.89,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0695,City,Healthcare,58,6,8.36,5,60.2368988085092,0.304743578150234,37.9375875980124,90,6,4,1,82,Low,25.85,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0696,Town,Healthcare,42,6,4.97,5,66.6573713027667,0.297726281426306,37.7343994884792,90,8,2,0,50,Low,26.2,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0697,Village,IT,39,20,7.95,1,91.2976223349626,0.0750061324144347,81.9845779216536,220,0,2,1,61,High,45.13,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0698,City,Finance,26,3,7.87,1,75.2786207723611,0.204854112106314,64.8053243055695,172,18,14,0,55,Medium,37.17,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0699,City,Finance,24,17,7.66,3,86.1021142277155,0.238365341650566,72.6591326014961,174,4,5,0,90,Medium,38.85,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0700,Town,Retail,44,12,7.34,2,68.2303996870169,0.325209471789299,55.3281407667604,102,18,7,0,54,Low,31.93,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0701,Village,Retail,47,1,5.59,4,78.7948818619651,0.145636946722988,69.7751132004896,164,0,1,1,65,Medium,38.21,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0702,Village,Retail,58,17,8.55,1,88.1926829290905,0.223463129351032,60.7974817986266,156,14,3,0,67,Medium,39.25,Low,125.641259698768,42.4201734367869,15.1596531264263
W0703,City,Healthcare,45,3,7.95,4,65.5713427868187,0.29652208316362,43.0887650294688,87,15,10,1,98,Low,30.36,Low,125.641259698768,42.4201734367869,15.1596531264263
W0704,City,Finance,40,26,8.82,4,68.5620716367116,0.366864091507266,50.8519668249067,100,6,6,1,67,Low,30.31,Low,125.641259698768,42.4201734367869,15.1596531264263
W0705,Town,Healthcare,46,15,5.65,2,99.2223086983873,0.0480236713471027,92.4748449099908,221,11,0,1,50,High,52.07,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0706,Town,IT,42,32,8.11,3,96.0372671753513,0.0800410862493678,91.6998349740384,237,7,0,1,68,High,49.85,Low,125.641259698768,42.4201734367869,15.1596531264263
W0707,Village,Retail,33,32,7.22,2,80.2462343155007,0.238829398247034,75.7496679326672,132,4,11,1,57,Medium,39.69,Low,125.641259698768,42.4201734367869,15.1596531264263
W0708,Village,Healthcare,54,4,7.67,1,73.8800436818132,0.356982850761566,34.7568912123223,111,9,12,0,52,Low,27.39,Low,125.641259698768,42.4201734367869,15.1596531264263
W0709,City,Healthcare,25,18,7.23,4,96.1909309527112,0.0143691607261734,90.447465279336,185,4,9,0,74,High,47.68,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0710,Village,IT,28,19,8.15,2,87.3636716934469,0.186556279298504,66.7263731226082,172,16,6,1,54,Medium,42.96,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0711,Town,Education,43,14,7.3,2,88.6957728039858,0.231115569409932,66.8223448018199,141,4,13,0,89,Medium,38.52,Low,125.641259698768,42.4201734367869,15.1596531264263
W0712,Town,Finance,54,33,6.24,2,78.5138107973245,0.210772595827916,75.3155611425036,122,14,6,1,68,Medium,41.36,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0713,City,Education,38,14,7.6,1,93.6798507718679,0.00776318852497952,94.26923896733,220,12,0,0,67,High,49.37,Low,125.641259698768,42.4201734367869,15.1596531264263
W0714,Town,Retail,45,34,7.24,3,72.7124882687001,0.285353067149606,56.3394980856349,85,0,0,0,99,Low,30.26,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0715,Town,Healthcare,55,4,7.4,2,94.1738712770055,0.029754676134333,98.2540202071422,227,10,3,0,80,High,49.7,Low,125.641259698768,42.4201734367869,15.1596531264263
W0716,Town,IT,49,24,3.67,1,60.7496251124975,0.356390801750472,45.4312228812731,93,0,4,0,82,Low,23.79,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0717,Town,IT,43,29,8.32,4,67.7657115990588,0.262050529985423,52.9148252199104,72,10,4,0,96,Low,30.32,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0718,City,Finance,38,19,7.12,5,95.5284179598477,0.0253245363040251,99.1124275956271,228,17,3,0,67,High,51.72,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0719,City,Education,55,6,5.88,1,97.8654893636501,0.097387776704364,81.1925104877454,180,17,7,0,88,High,48.1,Low,125.641259698768,42.4201734367869,15.1596531264263
W0720,Village,Finance,27,33,8.61,5,78.2582233861808,0.173702363540318,76.5768449419123,149,15,6,0,65,Medium,40.12,Low,125.641259698768,42.4201734367869,15.1596531264263
W0721,Town,Healthcare,27,19,8.26,2,68.5882366159519,0.303070424596596,39.6748318383528,78,12,8,0,65,Low,27.91,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0722,Village,Finance,55,1,7.11,2,77.3297999803532,0.217955107894255,64.7510784116929,125,6,6,0,96,Medium,35.22,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0723,City,IT,22,5,6.12,1,70.9272880621745,0.293021893716023,41.6709090148642,117,0,14,0,87,Low,26.73,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0724,City,IT,31,27,7.71,5,95.6564488238479,0.0142061609443062,94.0959167226437,228,15,9,0,90,High,50.47,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0725,City,Retail,42,16,7.65,2,66.0845071541416,0.323213839039746,56.8952622580001,73,0,0,0,56,Low,28,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0726,City,Retail,26,6,8.61,4,94.9208170538842,0.0531360831695267,84.0250072910234,199,16,12,1,63,High,50.03,Low,125.641259698768,42.4201734367869,15.1596531264263
W0727,City,Healthcare,23,13,6.97,3,76.4963672512184,0.223166579161227,68.2745955216119,122,5,13,0,92,Medium,35.42,Low,125.641259698768,42.4201734367869,15.1596531264263
W0728,City,Education,43,19,8.93,3,68.7167643830669,0.347913963396419,52.3124775283833,97,1,6,0,97,Low,27.84,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0729,City,Finance,23,12,6.85,2,96.3377903954325,0.0880131353433642,97.7550701882797,218,16,0,0,74,High,50.86,Low,125.641259698768,42.4201734367869,15.1596531264263
W0730,Town,Healthcare,31,16,5.89,5,97.7744562825341,0.0383080281333185,86.6076186865928,189,5,6,0,81,High,47.35,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0731,Village,Retail,55,10,6.14,2,71.459596118677,0.304937950899771,47.4449066850115,80,13,9,0,87,Low,30.51,Low,125.641259698768,42.4201734367869,15.1596531264263
W0732,City,Finance,37,25,7.43,5,65.1103542565435,0.385671089092193,44.5936220161974,74,17,7,0,71,Low,28.03,Low,125.641259698768,42.4201734367869,15.1596531264263
W0733,Town,Retail,43,20,7.42,4,91.3121548293169,0.0591509532134983,92.6599888769386,181,5,10,1,65,High,48.41,Low,125.641259698768,42.4201734367869,15.1596531264263
W0734,Town,Finance,33,31,7.89,5,82.1829719200881,0.22210251032799,74.7603462110673,136,9,8,1,78,Medium,41.24,Low,125.641259698768,42.4201734367869,15.1596531264263
W0735,Village,Education,45,4,7.39,2,86.9712412946845,0.19872437147895,68.2540419279009,162,17,11,1,65,Medium,43.22,Low,125.641259698768,42.4201734367869,15.1596531264263
W0736,City,Healthcare,59,23,8.67,4,98.9344346537627,0.0194152696618549,82.6091127310279,200,8,2,0,61,High,47.69,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0737,Village,Finance,31,2,7.19,1,79.3335878860692,0.185366047054421,64.6738594013538,158,7,14,0,66,Medium,36.35,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0738,City,IT,56,22,5.1,3,67.5836155364722,0.34696026049987,45.8155227118756,111,9,3,0,86,Low,27.81,Low,125.641259698768,42.4201734367869,15.1596531264263
W0739,Town,IT,53,8,7.35,2,98.4750062037634,0.0333039235363394,87.9992424916788,219,16,3,1,76,High,52.1,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0740,Town,Finance,28,7,5.09,2,95.0263980497554,0.0491811322322456,83.4357821895553,223,5,11,0,74,High,45.8,Low,125.641259698768,42.4201734367869,15.1596531264263
W0741,Town,Finance,42,14,7.83,2,96.086842206035,0.0399401658741134,92.9001963098314,190,13,8,0,62,High,49.69,Low,125.641259698768,42.4201734367869,15.1596531264263
W0742,Town,Finance,41,3,8.77,4,77.1435882408108,0.140390563645781,71.2212034970331,137,5,12,1,57,Medium,39.04,Low,125.641259698768,42.4201734367869,15.1596531264263
W0743,Village,IT,47,16,6.32,1,77.4745961439285,0.22974909595443,70.695096700779,132,6,6,1,54,Medium,38.34,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0744,City,IT,25,19,9.2,5,78.3224478588545,0.143299945401319,77.8217694437305,155,11,2,0,61,Medium,39.89,Low,125.641259698768,42.4201734367869,15.1596531264263
W0745,City,Finance,43,18,8.51,1,67.7537640912023,0.307418924661986,34.5609324882154,95,2,9,0,90,Low,24.6,Low,125.641259698768,42.4201734367869,15.1596531264263
W0746,Village,Retail,36,16,8.95,4,67.8302262090756,0.278111693197567,42.9985708811385,95,13,4,0,52,Low,28.81,Low,125.641259698768,42.4201734367869,15.1596531264263
W0747,City,Retail,42,8,7.73,2,70.4403364105767,0.280790751182599,38.4942666543501,88,18,6,0,84,Low,29.66,Low,125.641259698768,42.4201734367869,15.1596531264263
W0748,Town,Education,36,33,6.31,3,64.530532572077,0.375798573173869,33.0037204169874,64,15,7,1,82,Low,27.23,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0749,City,Healthcare,43,12,8.44,2,92.9662086183392,0.0889446758351677,99.9872986438536,193,6,0,0,71,High,48.28,Low,125.641259698768,42.4201734367869,15.1596531264263
W0750,Town,Retail,49,11,6.75,5,66.6071231205741,0.386183590061925,40.5324866866346,83,7,11,0,99,Low,25.66,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0751,Village,IT,35,5,7.64,3,93.8865600154351,0.0432967546999054,82.8827132797879,195,17,1,1,93,High,49.79,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0752,City,Retail,48,27,7.29,2,73.0348264324208,0.343515720054117,39.9657719449166,115,12,6,0,58,Low,28.92,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0753,Village,Education,49,12,8.85,3,63.7331866898551,0.357414022373494,41.4334888293766,115,8,10,0,90,Low,25.48,Low,125.641259698768,42.4201734367869,15.1596531264263
W0754,City,Education,47,17,8.38,1,73.2305245150905,0.257240783043697,30.029646688239,71,9,14,1,67,Low,29.23,Low,125.641259698768,42.4201734367869,15.1596531264263
W0755,Town,Healthcare,23,6,7.4,4,73.3348782060806,0.375245432422178,56.1841293237378,89,8,12,1,99,Low,33.12,Low,125.641259698768,42.4201734367869,15.1596531264263
W0756,Village,Retail,46,33,5.16,2,79.0563264074045,0.140426593182745,62.7522037180966,157,14,13,0,78,Medium,37.73,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0757,City,IT,24,5,6.74,5,75.2833072569593,0.1785989751197,69.5960982051378,133,19,12,1,88,Medium,40.57,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0758,Town,IT,29,28,8.35,1,75.2868886562916,0.102521091973171,69.8840410863798,122,1,14,1,76,Medium,37.79,Low,125.641259698768,42.4201734367869,15.1596531264263
W0759,Village,Finance,54,14,7.84,2,65.1643553017825,0.313593426919489,40.4554546176978,66,12,1,0,85,Low,26.93,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0760,Village,IT,56,5,5.7,1,90.5208790692715,0.043604158291295,92.4629473467191,225,1,6,1,94,High,47.51,Low,125.641259698768,42.4201734367869,15.1596531264263
W0761,City,Healthcare,27,33,5.33,5,86.282994147815,0.119831728423045,73.5643770975891,178,18,14,0,66,Medium,43.07,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0762,City,Healthcare,44,19,7.73,2,87.7448488483212,0.149011159371606,69.4758769367467,167,1,8,0,83,Medium,39,Low,125.641259698768,42.4201734367869,15.1596531264263
W0763,City,IT,46,22,6.23,5,64.9761135301434,0.28772695595146,50.1454801583118,88,2,10,0,95,Low,27.08,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0764,Town,IT,40,5,6.35,3,94.1469811830513,0.00823421630967217,92.1305173410107,235,5,1,0,52,High,47.69,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0765,City,Finance,26,2,8.31,5,90.099597412043,0.0937112493921472,92.5523974796541,205,2,6,1,54,High,47.09,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0766,Village,IT,32,30,8.94,3,76.9763244647584,0.103836847479275,75.1374646833089,135,9,3,0,63,Medium,38.94,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0767,Village,Finance,33,4,6.6,2,91.3772830151714,0.0612166220723146,83.330911771876,213,5,10,0,52,High,44.56,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0768,City,Finance,31,33,7.45,3,83.2616299128226,0.144706254752037,60.6662340313557,168,15,12,0,72,Medium,38.73,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0769,City,IT,29,13,7.41,2,63.0130890337293,0.259889333403622,45.4228818135134,106,16,1,0,88,Low,28.63,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0770,Village,Education,45,20,7.3,2,97.9630018596766,0.0431732823842849,89.0599620165993,234,18,12,1,79,High,52.47,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0771,Town,Education,49,7,7.55,4,68.9538693724755,0.260079635612856,37.3414116391989,84,2,6,1,99,Low,27.99,Low,125.641259698768,42.4201734367869,15.1596531264263
W0772,City,Finance,57,15,8.41,2,67.7848026926805,0.299046643486411,42.8322480963731,98,17,12,1,94,Low,31.35,Low,125.641259698768,42.4201734367869,15.1596531264263
W0773,City,IT,58,23,6.69,3,93.3011179785524,0.0322297473402909,91.1560536241829,185,6,4,0,72,High,47.18,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0774,Village,Education,42,14,5.67,4,97.397963719361,0.070593661771162,90.6837978361724,185,8,0,1,76,High,50.33,Low,125.641259698768,42.4201734367869,15.1596531264263
W0775,City,IT,29,23,9.53,4,99.9212647135228,0.00896137239953226,82.5312427301352,209,19,4,1,59,High,52.28,Low,125.641259698768,42.4201734367869,15.1596531264263
W0776,Town,IT,30,19,8.81,2,97.6424562085238,0.0582553837041994,81.4201356044518,232,11,11,0,74,High,47.29,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0777,Village,IT,36,29,6.18,5,87.1458020242375,0.106469168232824,70.9050580368719,159,4,11,1,62,Medium,42.13,Low,125.641259698768,42.4201734367869,15.1596531264263
W0778,City,Retail,39,20,7.66,5,73.343555193947,0.258120161260348,47.3088489627502,80,2,2,0,65,Low,29.32,Low,125.641259698768,42.4201734367869,15.1596531264263
W0779,Village,IT,41,29,8.71,4,93.3063295485954,0.0090318560299073,91.2530823934262,216,10,6,1,90,High,50.24,Medium,124.515487748497,27.3363384188627,45.3273231622746
